"provider_name","address1","address2","city","county","state_code","zip","national_drug_code","order_label","last_order_date","last_date_delivered","total_courses","courses_available","courses_available_date","geocoded_address","npi"
"Esperanza Brighton Park","4700 S. California",,"Chicago","COOK","IL","60632","0006-5055-06","Molnupiravir","2022-01-11T00:00:00.000","2022-01-17T00:00:00.000","40",,"2022-01-18T00:00:00.000","POINT (-87.69422 41.808305)",
"Walmart Pharmacy #330","9002 N Navarro St",,"Victoria","VICTORIA","TX","77904","0006-5055-06","Molnupiravir","2022-01-13T00:00:00.000","2022-01-17T00:00:00.000","40","24","2022-01-18T00:00:00.000","POINT (-96.996762 28.878544)","1265459432"
"CVS Store #02768","6500 S. UNION AVE.","CVS Pharmacy","BAKERSFIELD","KERN","CA","93307","0006-5055-06","Molnupiravir","2022-01-14T00:00:00.000","2021-12-31T00:00:00.000","100","61","2022-01-18T00:00:00.000","POINT (-119.003 35.295249)","1992937031"
"AVITA - GALION COM HOSPITAL","269 Portland Way South","Attn: Pharmacy","GALION","CRAWFORD","OH","44833","0069-1085-30","Paxlovid","2022-01-12T00:00:00.000","2022-01-14T00:00:00.000","80","80","2022-01-14T00:00:00.000","POINT (-82.803286 40.731176)",
"AURORA RETAIL PHARMACY 1155","1881 CHICAGO ST",,"De Pere","BROWN","WI","54115","0069-1085-30","Paxlovid","2022-01-14T00:00:00.000",,"20",,,"POINT (-88.034548 44.439075)","1255365474"
"Walmart Pharmacy #5256","4201 Hargrove Rd E",,"Tuscaloosa","TUSCALOOSA","AL","35405","0006-5055-06","Molnupiravir","2022-01-17T00:00:00.000","2022-01-10T00:00:00.000","80","35","2022-01-18T00:00:00.000","POINT (-87.483208 33.169548)","1053790543"
"Aurora Health Center-Wautoma","900 E Division St",,"Wautoma","WAUSHARA","WI","54982","0006-5055-06","Molnupiravir","2022-01-03T00:00:00.000","2022-01-10T00:00:00.000","20","20","2022-01-17T00:00:00.000","POINT (-89.271658 44.069713)","1003840224"
"Aviva Health","150 Kenneth Ford  Dr.",,"Roseburg","DOUGLAS","OR","97470","0006-5055-06","Molnupiravir","2021-12-27T00:00:00.000","2022-01-10T00:00:00.000","20",,,"POINT (-123.350443 43.261787)",
"SENTARA CAREPLEX HOSPITAL","3000 COLISEUM DRIVE","INPATIENT PHARMACY","HAMPTON","HAMPTON CITY","VA","23666","0310-7442-02","Evusheld","2022-01-05T00:00:00.000","2022-01-13T00:00:00.000","48","48","2022-01-18T00:00:00.000","POINT (-76.392331 37.056027)",
"Rite Aid 05525","4525 E. PACIFIC COAST HIGHWAY",,"LONG BEACH","LOS ANGELES","CA","90804-3228","0069-1085-30","Paxlovid","2022-01-13T00:00:00.000","2021-12-30T00:00:00.000","100","56","2022-01-18T00:00:00.000","POINT (-118.139911 33.788162)",
"CVS Store #09802","2170 FREMONT ST","CVS Pharmacy","MONTEREY","MONTEREY","CA","93940","0006-5055-06","Molnupiravir","2022-01-14T00:00:00.000","2022-01-05T00:00:00.000","140","65","2022-01-18T00:00:00.000","POINT (-121.859682 36.596568)","1598708380"
"U-SAVE PHARMACY OF NORFOLK INC","1001 W BENJAMIN AVE",,"NORFOLK","MADISON","NE","68701","0006-5055-06","Molnupiravir","2022-01-13T00:00:00.000",,"100","14","2022-01-17T00:00:00.000","POINT (-97.421574 42.047178)","1215049218"
"WHITEMAN AFB","331 SIJEN AVE BLDG 2032",,"WHITEMAN AIR FORCE BASE","JOHNSON","MO","65305","0069-1085-30","Paxlovid","2022-01-06T00:00:00.000","2022-01-11T00:00:00.000","20",,,"POINT (-93.571091 38.726992)",
"The Prescription Center - Cherry St","329 Cherry Street","STE 1A","Scranton","LACKAWANNA","PA","18507","0006-5055-06","Molnupiravir","2022-01-12T00:00:00.000","2022-01-13T00:00:00.000","220","220","2022-01-15T00:00:00.000","POINT (-75.67507 41.394068)","1649857131"
"Walmart Pharmacy #5779","16375 Merchants Ln",,"King George","KING GEORGE","VA","22485","0069-1085-30","Paxlovid","2022-01-14T00:00:00.000","2021-12-29T00:00:00.000","40","1","2022-01-18T00:00:00.000","POINT (-77.057031 38.351463)","1710272877"
"CVS Store #09623","649 W. OLIVE AVE.","CVS Pharmacy","MERCED","MERCED","CA","95348","0006-5055-06","Molnupiravir","2022-01-14T00:00:00.000","2022-01-05T00:00:00.000","80","20","2022-01-18T00:00:00.000","POINT (-120.479581 37.319343)","1952344210"
"NORTHWEST FL COMM HOSPITAL","1360 Brickyard Road",,"Chipley","WASHINGTON","FL","32428","0310-7442-02","Evusheld","2022-01-14T00:00:00.000","2022-01-13T00:00:00.000","768","0","2021-12-29T00:00:00.000","POINT (-85.542758 30.764574)",
"SENTARA PRINCESS ANNE OP PHARM","2025 GLENN MITCHELL DRIVE","Outpatient Pharmacy","VIRGINIA BEACH","VIRGINIA BEACH CITY","VA","23456","0006-5055-06","Molnupiravir","2022-01-12T00:00:00.000",,"40","20","2022-01-18T00:00:00.000","POINT (-76.097609 36.775925)","1528167483"
"Santa Maria Health Care Center","2115 Centerpointe Pkwy",,"Santa Maria","SANTA BARBARA","CA","93455","0069-1085-30","Paxlovid","2022-01-04T00:00:00.000","2022-01-11T00:00:00.000","20","20","2022-01-14T00:00:00.000","POINT (-120.428711 34.922982)","1013948256"
"Walgreens Store #09375","1041 SW 19TH ST",,"MOORE","CLEVELAND","OK","73160","0006-5055-06","Molnupiravir","2021-12-27T00:00:00.000","2022-01-06T00:00:00.000","100","77","2022-01-18T00:00:00.000","POINT (-97.511488 35.31979)","1982611802"
"Fort Belvoir Community Hospital","9300 Dewitt Loop","Loading Dock","Fort Belvoir","FAIRFAX","VA","22060","0069-1085-30","Paxlovid","2022-01-06T00:00:00.000","2022-01-11T00:00:00.000","20",,,"POINT (-77.142608 38.705877)",
"Walgreens Store #15000","153 MAIN ST",,"LINCOLN PARK","MORRIS","NJ","07035","0069-1085-30","Paxlovid","2021-12-28T00:00:00.000","2021-12-30T00:00:00.000","40","0","2022-01-18T00:00:00.000","POINT (-74.308208 40.922893)","1750523726"
"Walgreens Store #04999","1570 11TH ST",,"HUNTSVILLE","WALKER","TX","77340","0069-1085-30","Paxlovid","2022-01-11T00:00:00.000","2022-01-14T00:00:00.000","20","0","2022-01-18T00:00:00.000","POINT (-95.558291 30.722646)","1538174537"
"Walmart Pharmacy #6850","1006 N Bryan Rd",,"Mission","HIDALGO","TX","78572","0006-5055-06","Molnupiravir","2022-01-13T00:00:00.000",,"20",,,,"1508260266"
"CVS Store #09937","4445 MISSION BLVD","CVS Pharmacy","SAN DIEGO","SAN DIEGO","CA","92109","0069-1085-30","Paxlovid","2022-01-14T00:00:00.000","2021-12-29T00:00:00.000","40","0","2022-01-18T00:00:00.000","POINT (-117.25514 32.795397)","1104869437"
"ROSEWOOD PHARMACY","514 NC 581 HWY S",,"GOLDSBORO","WAYNE","NC","27530","0069-1085-30","Paxlovid","2021-12-29T00:00:00.000","2022-01-06T00:00:00.000","20","20","2022-01-10T00:00:00.000","POINT (-78.070256 35.415277)","1417409350"
"38TH STREET PHARMACY","711 W 38TH ST C-3","ST C-3","AUSTIN","TRAVIS","TX","78705","0069-1085-30","Paxlovid","2022-01-13T00:00:00.000",,"20",,,"POINT (-97.739905 30.303718)","1558474734"
"Walmart Pharmacy #5443","4650 S Emerson Ave",,"Indianapolis","MARION","IN","46203","0069-1085-30","Paxlovid","2022-01-14T00:00:00.000",,"40",,,"POINT (-86.082572 39.698838)","1477570844"
"ST. JOSEPHS HOSPITAL AND MEDICAL C","350 W Thomas Rd.",,"Phoenix","MARICOPA","AZ","85013","0310-7442-02","Evusheld","2022-01-13T00:00:00.000",,"480",,,"POINT (-112.079431 33.480298)",
"SOUTH EAST MISSISSIPPI RURAL HEALTH","5488 US HWY 49",,"HATTIESBURG","FORREST","MS","39401","0006-5055-06","Molnupiravir","2021-12-29T00:00:00.000","2022-01-10T00:00:00.000","20","20","2022-01-13T00:00:00.000","POINT (-89.2998 31.287848)","1871927517"
"Washakie Medical Center","400 S 15th Street",,"Worland","WASHAKIE","WY","82401","0006-5055-06","Molnupiravir","2022-01-12T00:00:00.000","2022-01-14T00:00:00.000","60",,,"POINT (-107.948409 44.013659)",
"Walmart Pharmacy #3212","6801 BLACK HORSE PIKE",,"EGG HARBOR","ATLANTIC","NJ","08234","0069-1085-30","Paxlovid","2022-01-14T00:00:00.000",,"20",,,"POINT (-74.552389 39.397846)","1255871778"
"MERITER HOSPITAL-PARK","202 S PARK ST",,"MADISON","DANE","WI","53715","0006-5055-06","Molnupiravir","2022-01-14T00:00:00.000","2022-01-10T00:00:00.000","40","18","2022-01-18T00:00:00.000","POINT (-89.400896 43.065385)","1114920048"
"Walgreens Store #04145","533 ELMWOOD AVE",,"PROVIDENCE","PROVIDENCE","RI","02907","0006-5055-06","Molnupiravir","2022-01-11T00:00:00.000","2021-12-29T00:00:00.000","300","256","2022-01-18T00:00:00.000","POINT (-71.426138 41.797818)","1912912080"
"TEXAS ONCOLOGY AUSTIN NORTH","12221 Renfert Way","STE 300","Austin","TRAVIS","TX","78758","0310-7442-02","Evusheld","2022-01-12T00:00:00.000",,"48",,,"POINT (-97.704243 30.41195)","1710491295"
"WILSON COMMUNITY HEALTH CENTER RX","303 EAST GREEN ST",,"WILSON","WILSON","NC","27893","0006-5055-06","Molnupiravir","2022-01-12T00:00:00.000",,"20",,,"POINT (-77.907665 35.724578)",
"Walgreens Store #18079","120 W RESERVOIR RD",,"WOODSTOCK","SHENANDOAH","VA","22664","0006-5055-06","Molnupiravir","2022-01-12T00:00:00.000","2022-01-10T00:00:00.000","80","81","2022-01-18T00:00:00.000","POINT (-78.518638 38.867324)","1821511767"
"SHEPHERD CENTER","2020 PEACHTREE RD NW","Inpatient Pharmacy","ATLANTA","FULTON","GA","30309","0310-7442-02","Evusheld","2022-01-05T00:00:00.000","2022-01-05T00:00:00.000","96",,,"POINT (-84.393887 33.806584)",
"Alton Memorial Hospital","1 MEMORIAL DR # LL1-650",,"ALTON","MADISON","IL","62002-6722","0069-1085-30","Paxlovid","2022-01-10T00:00:00.000","2022-01-14T00:00:00.000","40","40","2022-01-17T00:00:00.000","POINT (-90.159831 38.899034)",
"Walgreens Store #10905","640 SUNBURST HWY",,"CAMBRIDGE","DORCHESTER","MD","21613","0069-1085-30","Paxlovid","2022-01-12T00:00:00.000","2021-12-30T00:00:00.000","100","35","2022-01-18T00:00:00.000","POINT (-76.065531 38.561667)","1700041514"
"Walmart Pharmacy #6170","3139 S Harvard Ave",,"Tulsa","TULSA","OK","74135","0069-1085-30","Paxlovid","2021-12-24T00:00:00.000","2021-12-29T00:00:00.000","40","0","2022-01-14T00:00:00.000","POINT (-95.940266 36.118109)","1912324492"
"RIDGEVIEW MEDICAL CTR PHARM-Waconia","500 South Maple Street",,"Waconia","CARVER","MN","55387","0069-1085-30","Paxlovid","2022-01-14T00:00:00.000",,"20",,,"POINT (-93.790781 44.842767)",
"OVERLOOK MEDICAL CENTER - OMS","99 Beauvoir Ave",,"Summit","UNION","NJ","07901","0310-7442-02","Evusheld","2022-01-12T00:00:00.000",,"72",,,"POINT (-74.354543 40.712576)","1740254143"
"Walmart Pharmacy #1846","199 W 5Th St",,"Douglas","COCHISE","AZ","85607","0006-5055-06","Molnupiravir","2021-12-30T00:00:00.000","2022-01-10T00:00:00.000","100","95","2022-01-18T00:00:00.000","POINT (-109.564885 31.339295)","1972520187"
"HEB Pharmacy 57","1145 WALDRON RD",,"CORPUS CHRISTI","NUECES","TX","78418-4426","0006-5055-06","Molnupiravir","2022-01-13T00:00:00.000",,"40","4","2022-01-14T00:00:00.000","POINT (-97.283109 27.667344)",
"JAVONBEA HOSPITAL - ROCKTON","2400 N Rockton Ave","Pharmacy","Rockford","WINNEBAGO","IL","61103","0310-7442-02","Evusheld","2022-01-14T00:00:00.000","2022-01-13T00:00:00.000","216",,,"POINT (-89.096782 42.298462)",
"NW MO PSYCHIATRIC REHAB CENTER","3505 FREDERICK AVE",,"SAINT JOSEPH","BUCHANAN","MO","64506","0006-5055-06","Molnupiravir","2021-12-28T00:00:00.000","2022-01-10T00:00:00.000","60","58","2022-01-13T00:00:00.000","POINT (-94.811976 39.776946)","1144617978"
"Walgreens Store #10063","6300 CRAIN HWY",,"LA PLATA","CHARLES","MD","20646","0006-5055-06","Molnupiravir","2022-01-12T00:00:00.000","2021-12-30T00:00:00.000","340","178","2022-01-18T00:00:00.000","POINT (-76.983921 38.538676)","1013187384"
"GUNDERSEN HEALTH LA CROSSE - COVID","1910 SOUTH AVENUE",,"LA CROSSE","LA CROSSE","WI","54601","0069-1085-30","Paxlovid","2022-01-14T00:00:00.000","2022-01-07T00:00:00.000","40","20","2022-01-17T00:00:00.000","POINT (-91.246219 43.794748)","1376593442"
"LANDER MEDICAL CLINIC, P.C.","745 Buena Vista Drive",,"Lander","FREMONT","WY","82520","0006-5055-06","Molnupiravir","2021-12-24T00:00:00.000","2022-01-07T00:00:00.000","40",,,"POINT (-108.73009 42.82453)","1932299690"
"Contra Costa Reg Med Center","2500 Alhambra Ave (CCRMC hospital)","Inpatient Pharmacy","Martinez","CONTRA COSTA","CA","94553","0310-7442-02","Evusheld","2022-01-07T00:00:00.000","2022-01-07T00:00:00.000","96","92","2022-01-18T00:00:00.000","POINT (-122.130891 38.006467)",
"V09 596 Lexington, KY","1101 VETERANS DRIVE",,"LEXINGTON","FAYETTE","KY","40502","0069-1085-30","Paxlovid","2022-01-12T00:00:00.000","2022-01-13T00:00:00.000","20",,,"POINT (-84.506092 38.029351)",
"Walmart Pharmacy #1304","2501 Walton Blvd",,"Warsaw","KOSCIUSKO","IN","46582","0006-5055-06","Molnupiravir","2022-01-14T00:00:00.000","2022-01-04T00:00:00.000","40","19","2022-01-18T00:00:00.000","POINT (-85.855738 41.272498)","1114944428"
"Walmart Pharmacy #3773","9500 Clifford St",,"Fort Worth","TARRANT","TX","76108","0006-5055-06","Molnupiravir","2022-01-13T00:00:00.000","2022-01-17T00:00:00.000","20","19","2022-01-18T00:00:00.000","POINT (-97.481362 32.764033)","1962420729"
"Economy Discount Pharmacy","3414 WEST OKMULGEE",,"Muskogee","MUSKOGEE","OK","74401","0006-5055-06","Molnupiravir","2022-01-14T00:00:00.000",,"80",,,"POINT (-95.405651 35.754967)","1265429138"
"CVS Store #09537","1325 W. SHIELDS AVE.","CVS Pharmacy","FRESNO","FRESNO","CA","93705","0006-5055-06","Molnupiravir","2022-01-14T00:00:00.000","2022-01-05T00:00:00.000","160","74","2022-01-18T00:00:00.000","POINT (-119.827154 36.779248)","1962445221"
"Walgreens Store #09804","180 W MAIN ST",,"UNIONTOWN","FAYETTE","PA","15401","0069-1085-30","Paxlovid","2022-01-11T00:00:00.000","2021-12-27T00:00:00.000","120","20","2022-01-18T00:00:00.000","POINT (-79.732183 39.901162)","1023045275"
"Walmart Pharmacy #904","2200 S Mckenzie St",,"Foley","BALDWIN","AL","36535","0006-5055-06","Molnupiravir","2022-01-17T00:00:00.000","2022-01-09T00:00:00.000","40","20","2022-01-18T00:00:00.000","POINT (-87.68338 30.382936)","1700803004"
"CENTRAL MAINE MEDICAL CENTER","60 HIGH STREET","INPT PHARMACY SECOND FLOOR","LEWISTON","ANDROSCOGGIN","ME","04240","0310-7442-02","Evusheld","2022-01-11T00:00:00.000",,"96","70","2022-01-18T00:00:00.000","POINT (-70.215454 44.10284)",
"MediThrift Pharmacy","324 West Patton Street",,"Lafayette","WALKER","GA","30728","0006-5055-06","Molnupiravir","2022-01-14T00:00:00.000","2022-01-10T00:00:00.000","380","166","2022-01-18T00:00:00.000","POINT (-85.28583 34.704895)","1790840619"
"Rite Aid 05794","1809 CECIL AVENUE",,"DELANO","KERN","CA","93215-1519","0006-5055-06","Molnupiravir","2022-01-13T00:00:00.000",,"100","60","2022-01-18T00:00:00.000","POINT (-119.231188 35.775915)",
"HARBORVIEW MEDICAL CENTER","325 9th AVE",,"Seattle","KING","WA","98104","0310-7442-02","Evusheld","2022-01-06T00:00:00.000","2021-12-30T00:00:00.000","240","192","2022-01-18T00:00:00.000","POINT (-122.323372 47.604084)","1053359729"
"Queens Medical Center - Punchbowl","1301 Punchbowl Street","Inpatient Pharmacy","Honolulu","HONOLULU","HI","96813","0310-7442-02","Evusheld","2022-01-10T00:00:00.000","2022-01-05T00:00:00.000","96",,,"POINT (-157.854965 21.308307)",
"Walmart Pharmacy #782","3100 E Main St",,"Uvalde","UVALDE","TX","78801","0006-5055-06","Molnupiravir","2022-01-13T00:00:00.000","2022-01-17T00:00:00.000","40",,,"POINT (-99.752218 29.233749)","1013934256"
"KROGER PHARMACY 03400138","22030 MARKET PLACE DR.",,"NEW CANEY","MONTGOMERY","TX","77357","0006-5055-06","Molnupiravir","2022-01-14T00:00:00.000",,"20",,,"POINT (-95.236533 30.133021)","1801969332"
"Walmart Pharmacy #315","2453 2nd Ave E",,"Oneonta","BLOUNT","AL","35121","0069-1085-30","Paxlovid","2022-01-12T00:00:00.000","2022-01-14T00:00:00.000","20","20","2022-01-18T00:00:00.000","POINT (-86.449016 33.972171)","1184641466"
"CVS Store #10308","4968 WEST 13400 SOUTH","CVS Pharmacy","HERRIMAN","SALT LAKE","UT","84096","0006-5055-06","Molnupiravir","2022-01-12T00:00:00.000","2022-01-14T00:00:00.000","80","75","2022-01-18T00:00:00.000","POINT (-112.009048 40.507927)","1245651850"
"Rite Aid 01072","1177 SOUTH ROSEMONT ROAD",,"VIRGINIA BEACH","VIRGINIA BEACH CITY","VA","23453-2152","0006-5055-06","Molnupiravir","2022-01-13T00:00:00.000","2022-01-11T00:00:00.000","80","40","2022-01-18T00:00:00.000","POINT (-76.099482 36.801211)",
"CARDINAL GLENNON CHILDRENS HOSP","1465 S GRAND BLVD",,"SAINT LOUIS","SAINT LOUIS CITY","MO","63104","0069-1085-30","Paxlovid","2022-01-12T00:00:00.000","2022-01-14T00:00:00.000","20","5","2022-01-17T00:00:00.000","POINT (-90.238593 38.620893)","1508935891"
"HMH JFK UNIVERSITY MEDICAL CENTER","65 JAMES ST","Pharmacy Department","EDISON","MIDDLESEX","NJ","08820","0310-7442-02","Evusheld","2022-01-13T00:00:00.000",,"72","0","2022-01-18T00:00:00.000","POINT (-74.349586 40.557869)",
"CVS Store #06673","200 WEST JACKSON STREET","CVS Pharmacy","ATTICA","FOUNTAIN","IN","47918","0006-5055-06","Molnupiravir","2021-12-27T00:00:00.000","2021-12-31T00:00:00.000","40","39","2022-01-18T00:00:00.000","POINT (-87.252002 40.293403)","1477656171"
"CVS Store #09823","1350 FLORIN RD.","CVS Pharmacy","SACRAMENTO","SACRAMENTO","CA","95822","0006-5055-06","Molnupiravir","2022-01-14T00:00:00.000",,"140","51","2022-01-18T00:00:00.000","POINT (-121.505293 38.495621)","1942242755"
"Community Memorial Hospital-Cloquet","512 Skyline Blvd",,"Cloquet","CARLTON","MN","55720","0006-5055-06","Molnupiravir","2022-01-14T00:00:00.000","2022-01-12T00:00:00.000","40","20","2022-01-18T00:00:00.000","POINT (-92.462423 46.731844)","1003869082"
"Walgreens Store #01257","103 COMMONWEALTH BLVD W",,"MARTINSVILLE","MARTINSVILLE CITY","VA","24112","0006-5055-06","Molnupiravir","2022-01-12T00:00:00.000","2022-01-10T00:00:00.000","80","77","2022-01-18T00:00:00.000","POINT (-79.874768 36.695521)","1366457319"
"LUCILE PACKARD CHILDRENS HOSPITAL","725 WELCH RD ATTN DEPARTMENT OF","PHARMACY","PALO ALTO","SANTA CLARA","CA","94304","0310-7442-02","Evusheld","2022-01-14T00:00:00.000","2021-12-21T00:00:00.000","96","45","2022-01-17T00:00:00.000","POINT (-122.17514 37.437397)","1447313770"
"Walmart Pharmacy #4635","150 Tanner Ln",,"Clinton","ANDERSON","TN","37716","0069-1085-30","Paxlovid","2022-01-14T00:00:00.000","2021-12-29T00:00:00.000","60","1","2022-01-18T00:00:00.000","POINT (-84.086237 36.167008)","1467638890"
"MONUMENT HEALTH RCH PHARMACY","353 FAIRMONT BLVD",,"RAPID CITY","PENNINGTON","SD","57701-0000","0310-7442-02","Evusheld","2022-01-17T00:00:00.000","2022-01-11T00:00:00.000","144","67","2022-01-12T00:00:00.000","POINT (-103.224964 44.05861)",
"MERCY COVID CLINIC FORT SMITH","7301 Rogers Ave",,"Fort Smith","SEBASTIAN","AR","72903","0006-5055-06","Molnupiravir","2022-01-05T00:00:00.000","2022-01-10T00:00:00.000","40","38","2022-01-18T00:00:00.000","POINT (-94.353957 35.354072)",
"Comm Hlth CtrS SANTA MARIA","150 Tejas Pl","PHARMACY","Nipomo","SAN LUIS OBISPO","CA","93444","0006-5055-06","Molnupiravir","2022-01-11T00:00:00.000","2022-01-15T00:00:00.000","800","400","2022-01-18T00:00:00.000","POINT (-120.498943 35.026569)",
"Kinney Drugs Inc.  #20","7395 Utica Blvd",,"Lowville","LEWIS","NY","13367","0006-5055-06","Molnupiravir","2022-01-13T00:00:00.000","2022-01-17T00:00:00.000","60","57","2022-01-18T00:00:00.000","POINT (-75.484364 43.778144)","1811004096"
"WENATCHEE VALLEY HOSPITAL AND CLINI","820 N CHELAN AVE","ATTN: 4TH FLOOR INPATIENT PHARMACY","WENATCHEE","CHELAN","WA","98801","0069-1085-30","Paxlovid","2021-12-29T00:00:00.000","2022-01-07T00:00:00.000","20","20","2022-01-17T00:00:00.000","POINT (-120.322626 47.433029)","1669719688"
"OHSU Richmond","3930 SE Division Street",,"Portland","MULTNOMAH","OR","97202","0006-5055-06","Molnupiravir","2021-12-27T00:00:00.000","2022-01-07T00:00:00.000","20",,,"POINT (-122.622204 45.504795)",
"THE MEDICINE SHOPPE 1956","9004 Havensight Shopping Mall",,"STT","SAINT THOMAS","VI","00802","0006-5055-06","Molnupiravir","2022-01-14T00:00:00.000",,"60","20","2022-01-11T00:00:00.000",,
"IUH SAXONY HOSP","13000 E 136TH ST",,"FISHERS","HAMILTON","IN","46037","0069-1085-30","Paxlovid","2022-01-13T00:00:00.000",,"20",,,"POINT (-85.928294 39.986924)",
"SEATTLE CHILDRENS HOSPITAL","4800 SAND POINT WAY NE","M/S MB.5.420 ATTN: Ada Kong/IDS","Seattle","KING","WA","98105","0069-1085-30","Paxlovid","2022-01-11T00:00:00.000","2022-01-06T00:00:00.000","40","38","2022-01-18T00:00:00.000","POINT (-122.283119 47.664549)",
"V23 636A8 Iowa City, IA","601 HIGHWAY 6 W",,"IOWA CITY","JOHNSON","IA","52246","0069-1085-30","Paxlovid","2022-01-12T00:00:00.000","2022-01-13T00:00:00.000","20",,,"POINT (-91.548116 41.664617)",
"Walmart Pharmacy #1788","500 Gallery Blvd",,"Scarborough","CUMBERLAND","ME","04074","0006-5055-06","Molnupiravir","2022-01-11T00:00:00.000","2021-12-31T00:00:00.000","280","273","2022-01-18T00:00:00.000","POINT (-70.344256 43.624278)","1225055593"
"Walgreens Store #04606","4100 BOSQUE BLVD",,"WACO","MCLENNAN","TX","76710","0006-5055-06","Molnupiravir","2022-01-13T00:00:00.000",,"60","0","2022-01-18T00:00:00.000","POINT (-97.180676 31.539364)","1033124078"
"SSM HEALTH ST ANTHONY HOSPITAL","1000 N LEE AVE",,"OKLAHOMA CITY","OKLAHOMA","OK","73102-1036","0069-1085-30","Paxlovid","2022-01-13T00:00:00.000","2022-01-17T00:00:00.000","20",,,"POINT (-97.524291 35.477786)",
"MERCY HOSPITAL SOUTH","10010 KENNERLY RD",,"SAINT LOUIS","SAINT LOUIS","MO","63128","0310-7442-02","Evusheld","2022-01-04T00:00:00.000","2022-01-12T00:00:00.000","24","12","2022-01-16T00:00:00.000","POINT (-90.37767 38.509657)",
