"hhs_id","ccn","facility_name","address","city","zip","fips_code","state","geohash","geocoded_hospital_address"
"C040132-A","040132","Levi Hospital (AKA Leo N Levi National Arthritis Hospital)","300 PROSPECT AVE","HOT SPRINGS","71901","05051","AR","34.510236,-93.057436","POINT (-93.056649 34.509945)"
"C300005-A","300005","Lakes Region General Hospital","80 HIGHLAND ST","LACONIA","03246","33001","NH","43.52785,-71.46096","POINT (-71.460756 43.528145)"
"C314018-A","314018","Northbrook Behavioral Health Hospital","425  WOODBURY TURNERSVILLE ROAD","BLACKWOOD","08012","34007","NJ","39.78833,-75.07436","POINT (-75.074057 39.788248)"
"C520160-A","520160","ThedaCare Regional Medical Center - Appleton (FKA Appleton Medical Center)","1818 N MEADE ST","APPLETON","54911","55087","WI","44.278755,-88.392958","POINT (-88.395617 44.278998)"
"C141340-A","141340","Northwestern Medicine Valley West Hospital (FKA Valley West Community Hospital)","1301 NORTH MAIN STREET","SANDWICH","60548","17037","IL","41.656247,-88.621931","POINT (-88.62192 41.657171)"
"C503025-A","503025","St Lukes Rehabilitation Institute","711 SOUTH COWLEY ST","SPOKANE","99202","53063","WA","47.649686,-117.407401","POINT (-117.408154 47.649276)"
"C431328-A","431328","Pioneer Memorial Hospital and Health Services","315 N WASHINGTON AVE  POST OFFICE BOX 368","VIBORG","57070","46125","SD","43.1792,-97.12918",
"C370172-A","370172","Choctaw Nation Health Care Center","1 CHOCTAW WAY","TALIHINA","74571","40077","OK","34.75308,-95.03599","POINT (-95.081897 34.753934)"
"C070034-A","070034","Norwalk Hospital","24 STEVENS STREET","NORWALK","06856","09001","CT","41.11066,-73.42057","POINT (-73.421229 41.110415)"
"C100012-C","100012","Golisano Childrens Hospital of Southwest Florida","9981 S HEALTHPARK DR","FORT MYERS","33908","12071","FL","26.506892,-81.913409","POINT (-81.912364 26.505149)"
"C220036-A","220036","ST  ELIZABETH S MEDICAL CENTER","736 CAMBRIDGE STREET","BRIGHTON","02135","25025","MA","42.348893,-71.148243","POINT (-71.147657 42.349955)"
"C061306-A","061306","Lincoln Community Hospital","111 6TH ST","HUGO","80821","08073","CO","39.138283,-103.473442","POINT (-103.473895 39.137901)"
"C270017-A","270017","St James Healthcare","400 S CLARK ST","BUTTE","59701","30093","MT","46.008506,-112.545436","POINT (-112.546445 46.008894)"
"C364038-A","364038","Belmont Pines Hospital","615 CHURCHILL-HUBBARD RD","YOUNGSTOWN","44505","39099","OH","41.16219,-80.655658","POINT (-80.655596 41.162333)"
"C190308-A","190308","St Bernard Parish Hospital","8000 WEST JUDGE PEREZ DRIVE","CHALMETTE","70043","22087","LA","29.954907,-89.988516","POINT (-89.987878 29.956823)"
"C340069-B","340069","WakeMed North Hospital","10000 FALLS OF NEUSE RD","RALEIGH","27614","37183","NC","35.908912,-78.597846","POINT (-78.599003 35.909721)"
"C050426-A","050426","West Anaheim Medical Center","3033 W ORANGE AVENUE","ANAHEIM","92804","06059","CA","33.825573,-117.994926","POINT (-117.994524 33.82474)"
"C281358-A","281358","Gordon Memorial Hospital District","300 EAST 8TH ST","GORDON","69343","31161","NE","42.812086,-102.199655","POINT (-102.200066 42.811837)"
"C251337-A","251337","Tippah County Hospital","1005 CITY AVE NORTH","RIPLEY","38663","28139","MS","34.73882,-88.94952","POINT (-88.949516 34.739345)"
"C034004-A","034004","Banner Behavioral Health Hospital","7575 EAST EARLL DRIVE","SCOTTSDALE","85251","04013","AZ","33.483255,-111.918122","POINT (-111.918385 33.483992)"
"C051307-A","051307","Catalina Island Medical Center","100 FALLS CANYON ROAD","AVALON","90704","06037","CA","33.339241,-118.33078","POINT (-118.330467 33.339108)"
"C243302-A","243302","Childrens Hospital and Clinics of Minnesota - St Paul","345 SMITH AVE N","SAINT PAUL","55102","27123","MN","44.941914,-93.108991","POINT (-93.107874 44.942199)"
"C450132-A","450132","Medical Center Hospital","500 W 4TH STREET","ODESSA","79761","48135","TX","31.849512,-102.363847","POINT (-102.37491 31.844399)"
"C100127-A","100127","Morton Plant Hospital","300 PINELLAS ST","CLEARWATER","33756","12103","FL","27.952803,-82.803272","POINT (-82.803742 27.951857)"
"C330013-A","330013","Albany Medical Center","43 NEW SCOTLAND AVENUE, MAIL CODE 34","ALBANY","12208","36001","NY","42.653041,-73.77556","POINT (-73.774505 42.652821)"
"C454103-A","454103","Kingwood Pines Hospital","2001 LADBROOK","KINGWOOD","77339","48201","TX","30.044566,-95.229654","POINT (-95.228569 30.044697)"
"C300017-A","300017","Parkland Medical Center","1 PARKLAND DRIVE","DERRY","03038","33015","NH","42.877207,-71.316469","POINT (-71.317786 42.876371)"
"C520096-B","520096","Ascension All Saints at Wisconsin Avenue (FKA Ascension Wheaton Franciscan Healthcare - All Saints Wisconsin Avenue Campus)","1320 WISCONSIN AVE","RACINE","53404","55101","WI","42.75,-87.81","POINT (-87.783663 42.716319)"
"C050113-A","050113","San Mateo Medical Center (AKA San Mateo County Health System)","222 W 39TH AVE","SAN MATEO","94403","06081","CA","37.530907,-122.300188","POINT (-122.299415 37.530112)"
"C362019-A","362019","Select Specialty Hospital - Cincinnati","375 DIXMYTH AVE","CINCINNATI","45220","39061","OH","39.139997,-84.522079","POINT (-84.522304 39.140603)"
"C344007-A","344007","Old Vineyard Behavioral Health Services","3637 OLD VINEYARD ROAD","WINSTON SALEM","27104","37067","NC","36.078874,-80.32024","POINT (-80.318903 36.077679)"
"C281335-A","281335","CALLAWAY DISTRICT HOSPITAL","P O BOX 100, 211 E KIMBALL","CALLAWAY","68825","31041","NE","41.291124,-99.923261",
"C452108-A","452108","Kindred Hospital Dallas Central","8050 MEADOWS ROAD","DALLAS","75231","48113","TX","32.886963,-96.767638",
"C103027-A","103027","St Anthonys Rehabilitation Hospital","3487 NW 30TH ST","LAUDERDALE LAKES","33311","12011","FL","26.16351,-80.19254","POINT (-80.193739 26.163425)"
"C673049-A","673049","New Braunfels Regional Rehabilitation Hospital","2041 SUNDANCE PKWY","NEW BRAUNFELS","78130","48091","TX","29.735125,-98.095299","POINT (-98.094312 29.734788)"
"C040014-C","040014","Unity Health - White County Medical Center","3214 E RACE AVE","SEARCY","72143","05145","AR","35.251295,-91.697911","POINT (-91.696758 35.250446)"
"C440189-A","440189","WEST TENNESSEE HEALTHCARE NORTH HOSPITAL","367 HOSPITAL BLVD","JACKSON","38305","47113","TN","35.684306,-88.854022","POINT (-88.853057 35.683704)"
"C364015-A","364015","Appalachian Behavioral Healthcare Hospital","100 HOSPITAL DRIVE","ATHENS","45701","39009","OH","39.32868,-82.118749","POINT (-82.115731 39.328957)"
"C370094-A","370094","AllianceHealth Midwest (FKA Midwest Regional Medical Center)","2825 PARKLAWN DRIVE","MIDWEST CITY","73110","40109","OK","35.467254,-97.393755","POINT (-97.392959 35.46648)"
"C430016-A","430016","Avera McKennan Hospital","1325 S CLIFF AVE  POST OFFICE BOX 5045","SIOUX FALLS","57117","46099","SD","43.532137,-96.754973","POINT (-96.711305 43.534515)"
"C390037-A","390037","Heritage Valley Sewickley","720 BLACKBURN ROAD","SEWICKLEY","15143","42003","PA","40.543082,-80.178068","POINT (-80.178759 40.54352)"
"C194074-A","194074","Serenity Springs Specialty Hospital","1495 FRAZIER ROAD","RUSTON","71270","22061","LA","32.576992,-92.602117","POINT (-92.601952 32.57647)"
"C452102-A","452102","Covenant Specialty Hospital","3815 20TH STREET","LUBBOCK","79410","48303","TX","33.57669,-101.896995","POINT (-101.896886 33.576892)"
"C030024-A","030024","St Josephs Hospital and Medical Center","350 W THOMAS RD","PHOENIX","85013","04013","AZ","33.482124,-112.080558","POINT (-112.079431 33.480298)"
"C170198-A","170198","The Summit Surgical Hospital","1818 EAST 23RD AVENUE","HUTCHINSON","67502","20155","KS","38.080199,-97.888457","POINT (-97.888595 38.07953)"
"C19S177-A","19S177","LAKEVIEW REGIONAL MEDICAL CENTER SENIOR BEHAVIORAL","5025 KEYSTONE BLVD #300,","COVINGTON","70433","22103","LA","30.412293,-90.080901",
"C501327-A","501327","Whitman Hospital & Medical Center","1200 WEST FAIRVIEW","COLFAX","99111","53075","WA","46.869274,-117.375984","POINT (-117.375012 46.868919)"
"C264013-A","264013","Heartland Behavioral Hospital","1500 W ASHLAND ST","NEVADA","64772","29217","MO","37.845196,-94.375175","POINT (-94.375341 37.845091)"
"C390180-A","390180","Taylor Hospital","175 E CHESTER PIKE","RIDLEY PARK","19078","42045","PA","39.880949,-75.317676","POINT (-75.319477 39.877193)"
"C231331-A","231331","Sparrow Ionia Hospital (AKA Sparrow Ionia County Memorial Hospital)","3565 S STATE ROAD","IONIA","48846","26067","MI","42.935154,-85.068389","POINT (-85.07478 42.935608)"
"C420079-A","420079","Summerville Medical Center","295 MIDLAND PKWY","SUMMERVILLE","29485","45035","SC","32.965409,-80.157697","POINT (-80.15832 32.96471)"
"C390133-D","390133","Lehigh Valley Hospital - Muhlenberg","2545 SCHOENERSVILLE RD","BETHLEHEM","18017","42095","PA","40.644918,-75.408684","POINT (-75.418561 40.658028)"
"C390164-B","390164","UPMC Western Psychiatric Hospital","3811 OHARA ST","PITTSBURGH","15213","42003","PA","40.443998,-79.960556","POINT (-79.959784 40.443278)"
"C670068-A","670068","Texas Health Presbyterian Hospital Flower Mound","4400 LONG PRAIRIE ROAD","FLOWER MOUND","75028","48121","TX","33.045677,-97.06759","POINT (-97.069331 33.045227)"
"C230022-A","230022","ProMedica Coldwater Regional Hospital (FKA Community Health Center of Branch County)","274 E CHICAGO ST","COLDWATER","49036","26023","MI","41.937363,-84.988716","POINT (-84.990437 41.938944)"
"C510022-D","510022","CAMC General Hospital","501 MORRIS ST","CHARLESTON","25301","54039","WV","38.34787,-81.627186","POINT (-81.626184 38.34712)"
"C194085-A","194085","COMPASS BEHAVIORAL CENTER OF LAFAYETTE","312 YOUNGSVILLE HIGHWAY","LAFAYETTE","70508","22055","LA","30.15419,-91.99114","POINT (-91.991048 30.155424)"
"C500051-A","500051","Overlake Hospital Medical Center (AKA Overlake Medical Center)","1035-116TH AVE NE","BELLEVUE","98004","53033","WA","47.621445,-122.18779",
"C171371-A","171371","Clay County Medical Center","617 LIBERTY","CLAY CENTER","67432","20027","KS","39.392112,-97.123555","POINT (-97.123777 39.39168)"
"C150113-A","150113","Community Hospital Anderson (FKA Community Hospital of Anderson and Madison County)","1515 N MADISON AVE","ANDERSON","46011","18095","IN","40.127987,-85.692796","POINT (-85.691569 40.130781)"
"C452044-C","452044","LIFECARE HOSPITALS OF PLANO",,,"75024","48085","TX",,"POINT (-96.80435 33.078218)"
"C440125-A","440125","Fort Sanders Regional Medical Center","1901 W CLINCH AVE","KNOXVILLE","37916","47093","TN","35.957471,-83.936595","POINT (-83.937134 35.95681)"
"C240022-A","240022","Sanford Worthington Medical Center (FKA Regional Hospital Worthington)","1018 SIXTH AVENUE PO BOX 997","WORTHINGTON","56187","27105","MN","43.62202,-95.598157","POINT (-95.599049 43.621947)"
"C220011-A","220011","CHA Cambridge Hospital","1493 CAMBRIDGE STREET","CAMBRIDGE","02138","25017","MA","42.37,-71.12","POINT (-71.104455 42.374186)"
"C210038-A","210038","UMMC Midtown Campus (FKA Maryland General Hospital)","827 LINDEN AVENUE","BALTIMORE","21201","24510","MD","39.299377,-76.620434",
"C400133-A","400133","HIMA San Pablo Cupey","CARR 844 KM 5 CUPEY BAJO","SAN JUAN","00928","72127","PR","18.3587,-66.0396",
"C370114-A","370114","St John Medical Center","1923 SOUTH UTICA AVENUE","TULSA","74104","40143","OK","36.134227,-95.966156","POINT (-95.967236 36.13362)"
"C524026-A","524026","Waukesha County Mental Health Center","1501 AIRPORT RD","WAUKESHA","53188","55133","WI","43.025955,-88.232417","POINT (-88.233604 43.02544)"
"C361301-A","361301","Community Memorial Hospital","208 N COLUMBUS ST","HICKSVILLE","43526","39039","OH","41.30035,-84.75587","POINT (-84.756221 41.300533)"
"C051308-A","051308","Surprise Valley Community Hospital","741 NORTH MAIN STREET","CEDARVILLE","96104","06049","CA","41.53279,-120.17203","POINT (-120.1719 41.531589)"
"C190019-A","190019","CHRISTUS St Frances Cabrini Hospital","3330 MASONIC DRIVE","ALEXANDRIA","71301","22079","LA","31.28224,-92.46199","POINT (-92.461454 31.281726)"
"C334049-A","334049","Four Winds Saratoga","30 CRESCENT AVE","SARATOGA SPRINGS","12866","36091","NY","43.05825,-73.783415","POINT (-73.783423 43.058364)"
"C420089-A","420089","East Cooper Medical Center","2000 HOSPITAL DR","MOUNT PLEASANT","29464","45019","SC","32.821012,-79.850668","POINT (-79.849614 32.821004)"
"C23011F-A","23011F","VA ANN ARBOR HEALTHCARE SYSTEM","2215 FULLER ROAD","ANN ARBOR","48105","26161","MI","42.287082,-83.718378","POINT (-83.712175 42.287103)"
"C381309-A","381309","Lake District Hospital","700 SOUTH J STREET","LAKEVIEW","97630","41037","OR","42.181196,-120.352545","POINT (-120.351437 42.181583)"
"C330204-A","330204","NYC Health and Hospitals - Bellevue (FKA Bellevue Hospital Center)","462 FIRST AVENUE","NEW YORK","10016","36061","NY","40.738749,-73.97534","POINT (-73.976773 40.739353)"
"C180088-B","180088","Norton Women's & Children's Hospital","4001 DUTCHMANS LANE","LOUISVILLE","40207","21111","KY","38.235446,-85.632881","POINT (-85.631774 38.23452)"
"C051334-A","051334","Ojai Valley Community Hospital","1306 MARICOPA HWY","OJAI","93023","06111","CA","34.442882,-119.264476","POINT (-119.264576 34.442288)"
"C460061-A","460061","Layton Hospital","201 WEST LAYTON PARKWAY","LAYTON","84041","49011","UT","41.053031,-111.968608",
"C310051-A","310051","Overlook Medical Center","99 BEAUVOIR AVENUE","SUMMIT","07902","34039","NJ","40.741378,-74.36003","POINT (-74.354543 40.712576)"
"C031309-A","031309","Sage Memorial Hospital","HIGHWAY 264 WEST AND 191 SOUTH","GANADO","86505","04001","AZ","35.75,-109.63",
"C10S150-A","10S150","DePoo Hospital","1200 KENNEDY DRIVE","KEY WEST","33040","12087","FL","24.564296,-81.7675","POINT (-81.766879 24.564256)"
"C340028-A","340028","CAPE FEAR VALLEY MEDICAL CENTER","1638 OWEN DRIVE P O BOX 2000","FAYETTEVILLE","28302","37051","NC","34.967779,-78.73927","POINT (-78.931194 35.032383)"
"C670054-A","670054","Foundation Surgical Hospital of San Antonio","9522 HUEBNER ROAD","SAN ANTONIO","78240","48029","TX","29.530183,-98.589944","POINT (-98.592554 29.531035)"
"C301302-A","301302","Littleton Regional Healthcare","600 ST JOHNSBURY ROAD","LITTLETON","03561","33009","NH","44.317667,-71.826335","POINT (-71.825316 44.316234)"
"C390267-A","390267","Forbes Hospital","2570 HAYMAKER ROAD","MONROEVILLE","15146","42003","PA","40.428187,-79.747866","POINT (-79.751265 40.428362)"
"C150088-A","150088","Ascension St Vincent Anderson (FKA St Johns Health System)","2015 JACKSON ST","ANDERSON","46016","18095","IN","40.095657,-85.681193","POINT (-85.680467 40.096257)"
"C241321-A","241321","Essentia Health - Holy Trinity Hospital","115  SECOND STREET WEST, BOX 157","GRACEVILLE","56240","27011","MN","45.562732,-96.434087","POINT (-96.433445 45.562726)"
"C330211-A","330211","Claxton-Hepburn Medical Center","214 KING STREET","OGDENSBURG","13669","36089","NY","44.691571,-75.49973","POINT (-75.500014 44.692069)"
"C460006-A","460006","LDS Hospital","8TH AVENUE AND C STREET","SALT LAKE CITY","84143","49035","UT","40.77786,-111.879719","POINT (-111.880576 40.778509)"
"C38004F-A","38004F","VA ROSEBURG HEALTHCARE SYSTEM","1440 W HARVARD BLVD","ROSEBURG","97470","41019","OR","43.21383,-123.365724","POINT (-123.365265 43.213964)"
"C450484-A","450484","WOODLAND HEIGHTS MEDICAL CENTER   LUFKIN","505 SOUTH JOHN REDDITT DRIVE","LUFKIN","75904","48005","TX","31.329219,-94.756536","POINT (-94.756121 31.327666)"
"C454122-A","454122","OCEANS BEHAVIORAL HOSPITAL ABILENE","6401 DIRECTORS PARKWAY","ABILENE","79606","48441","TX","32.371449,-99.744932","POINT (-99.745003 32.371621)"
"C240213-A","240213","M Health Fairview Woodwinds Hospital (FKA HealthEast - Woodwinds Health Campus)","1925 WOODWINDS DRIVE","WOODBURY","55125","27163","MN","44.921355,-92.976628","POINT (-92.977973 44.922868)"
"C454026-A","454026","West Oaks Hospital","6500 HORNWOOD","HOUSTON","77074","48201","TX","29.709538,-95.497935","POINT (-95.497586 29.708867)"
"C010061-A","010061","Highlands Medical Center","380 WOODS COVE ROAD","SCOTTSBORO","35768","01071","AL","34.662195,-86.047411","POINT (-86.046982 34.661401)"
"C451342-A","451342","MITCHELL CO  HOSPITAL","997 WEST I-20","COLORADO CITY","79512","48335","TX","32.406642,-100.876178","POINT (-100.876795 32.389353)"
"C450068-C","450068","Memorial Hermann Cypress Hospital","27800 HIGHWAY 290","CYPRESS","77433","48201","TX","29.986705,-95.732095","POINT (-95.732674 29.985654)"
"C044022-A","044022","Conway Behavioral Health Hospital","2255 STURGIS ROAD","CONWAY","72034","05045","AR","35.0385,-92.423895","POINT (-92.423111 35.038674)"
"C450064-A","450064","THR   ARLINGTON MEMORIAL","800 W RANDOL MILL RD","ARLINGTON","76012","48439","TX","32.748608,-97.116029","POINT (-97.115294 32.750117)"
"C250012-A","250012","Alliance Hospital (AKA Alliance HealthCare System)","1430 HIGHWAY 4 EAST / P O BOX 6000","HOLLY SPRINGS","38635","28093","MS","34.787199,-89.417063","POINT (-89.415027 34.786835)"
"C491307-A","491307","Page Memorial Hospital","200 MEMORIAL DRIVE","LURAY","22835","51139","VA","38.663296,-78.468243","POINT (-78.469391 38.662447)"
"C500044-A","500044","MultiCare Deaconess Hospital (FKA Deaconess Hospital - Spokane)","W 800 FIFTH AVENUE","SPOKANE","99210","53063","WA","47.65791,-117.42504",
"C190015-A","190015","NORTH OAKS MEDICAL CENTER","15790 PAUL VEGA MD DRIVE","HAMMOND","70403","22105","LA","30.46643,-90.45941","POINT (-90.45758 30.466698)"
"C281302-A","281302","Pawnee County Memorial Hospital","P O BOX 433, 600 I ST","PAWNEE CITY","68420","31133","NE","40.108473,-96.150828",
"C102010-B","102010","Kindred Hospital - South Florida Coral Gables","5190 SW 8TH ST","CORAL GABLES","33134","12086","FL","25.763646,-80.278796","POINT (-80.278612 25.763908)"
"C110111-A","110111","University Hospital McDuffie (FKA McDuffie Regional Medical Center)","2460 WASHINGTON ROAD","THOMSON","30824","13189","GA","33.523961,-82.500156","POINT (-82.504478 33.523237)"
"C110105-A","110105","Colquitt Regional Medical Center","3131 THOMASVILLE HWY BOX 40","MOULTRIE","31768","13071","GA","31.12534,-83.78318","POINT (-83.78307 31.126136)"
"C14008F-A","14008F","MARION IL VA MEDICAL CENTER","2401 WEST MAIN STREET","MARION","62959","17199","IL","37.7299,-88.95473","POINT (-88.95713 37.729786)"
"C371304-A","371304","Mercy Hospital Tishomingo (FKA Johnston Memorial Hospital)","1000 SOUTH BYRD ST","TISHOMINGO","73460","40069","OK","34.22431,-96.675104","POINT (-96.675294 34.222421)"
"C050641-A","050641","East Los Angeles Doctors Hospital","4060 WHITTIER BLVD","LOS ANGELES","90023","06037","CA","34.023713,-118.184037","POINT (-118.184093 34.023931)"
"H000084",,"The Colony ER Hospital","4780 STATE HIGHWAY 121","THE COLONY","75056","48121","TX","33.066165,-96.885352","POINT (-96.88594 33.066515)"
"C344025-A","344025","Broughton Hospital","1000 S STERLING STREET","MORGANTON","28655","37023","NC","35.730014,-81.676411","POINT (-81.673335 35.733729)"
"C511321-A","511321","St Josephs Hospital","1 AMALIA DRIVE","BUCKHANNON","26201","54097","WV","38.991145,-80.235929","POINT (-80.236824 38.991275)"
"C190201-A","190201","CHRISTUS Ochsner Lake Area Hospital","4200 NELSON ROAD","LAKE CHARLES","70605","22019","LA","30.181929,-93.251095","POINT (-93.249344 30.181572)"
"C054157-A","054157","Glendora Oaks Behavioral Health Hospital (FKA Glendora Community Hospital)","150 WEST ROUTE 66","GLENDORA","91740","06037","CA","34.12872,-117.86213","POINT (-117.865579 34.128685)"
"C511319-A","511319","Jefferson Medical Center (FKA Jefferson Memorial Hospital)","300 SOUTH PRESTON STREET","RANSON","25438","54037","WV","39.296004,-77.858767","POINT (-77.858253 39.29595)"
"C320021-B","320021","Presbyterian Kaseman Hospital","8300 CONSTITUTION AVE NE","ALBUQUERQUE","87110","35001","NM","35.093512,-106.553529","POINT (-106.553116 35.094588)"
"C062014-A","062014","Vibra Hospital of Denver LT","8451 PEARL ST","THORNTON","80229","08001","CO","39.850155,-104.980373","POINT (-104.979306 39.8503)"
"C452086-A","452086","PAM Specialty Hospital of Corpus Christi","345 S WATER ST3RD FLOOR","CORPUS CHRISTI","78401","48355","TX","27.789294,-97.395621",
"C050007-A","050007","Mills-Peninsula Medical Center","1501 TROUSDALE DRIVE","BURLINGAME","94010","06081","CA","37.592405,-122.385046","POINT (-122.383588 37.594184)"
"C291303-A","291303","BATTLE MOUNTAIN GENERAL HOSPITAL","535 SOUTH HUMBOLDT STREET","BATTE MTN","89820","32015","NV","40.639692,-116.940703","POINT (-116.939046 40.640493)"
"C110079_C","110079","Grady Women's Center","285 ANDREW YOUNG INTERNATIONAL BLVD NW","ATLANTA","30313","13121","GA","33.759743,-84.396859","POINT (-84.396914 33.758164)"
"C454011-A","454011","SAN ANTONIO STATE HOSPITAL","6711 S NEW BRAUNFELS AVE","SAN ANTONIO","78223","48029","TX","29.359178,-98.45831","POINT (-98.448663 29.359286)"
"C281363-A","281363","Community Hospital","P O BOX 1328, 1301 EAST H ST","MCCOOK","69001","31145","NE","40.204325,-100.607621",
"C440048-D","440048","Spence and Becky Wilson Baptist Children's Hospital","6225 HUMPHREYS BLVD","MEMPHIS","38120","47157","TN","35.127821,-89.855013","POINT (-89.854378 35.128419)"
"C281355-A","281355","Ogallala Community Hospital","2601 NORTH SPRUCE ST","OGALLALA","69153","31101","NE","41.150843,-101.718668","POINT (-101.720447 41.150177)"
"C400112-A","400112","University of Puerto Rico Hospital","CARR 3 KM 8 3 AVE 65TH INFANTERIA","CAROLINA","00984","72031","PR","18.3758,-65.9579",
"C100007-B","100007","AdventHealth Winter Park (FKA Winter Park Memorial Hospital)","200 N LAKEMONT AVE","WINTER PARK","32792","12095","FL","28.597472,-81.326014","POINT (-81.327935 28.598091)"
"C380002-A","380002","Asante Three Rivers Medical Center","500 SW RAMSEY AVENUE","GRANTS PASS","97527","41033","OR","42.421227,-123.343218","POINT (-123.342295 42.419876)"
"C052036-A","052036","Kindred Hospital - San Diego","1940 EL CAJON BLVD","SAN DIEGO","92104","06073","CA","32.756166,-117.144429","POINT (-117.144798 32.755351)"
"C370158-A","370158","Purcell Municipal Hospital","1500 NORTH GREEN AVENUE","PURCELL","73080","40087","OK","35.006999,-97.368824","POINT (-97.365753 35.028408)"
"C171330-A","171330","Rice Community Healthcare","619 SOUTH CLARK AVENUE","LYONS","67554","20159","KS","38.341336,-98.216727","POINT (-98.216146 38.341569)"
"C110064-A","110064","The Childrens Hospital at Piedmont Columbus Regional Midtown Campus","710 CENTER ST","COLUMBUS","31901","13215","GA","32.480507,-84.98169","POINT (-84.981978 32.481714)"
"C450651-A","450651","Medical City Frisco (FKA Forest Park Medical Center - Frisco)","5500 FRISCO SQUARE BLVD","FRISCO","75034","48121","TX","33.150893,-96.83886","POINT (-96.838847 33.150284)"
"C154041-A","154041","Bloomington Meadows Hospital","3600 N PROW RD","BLOOMINGTON","47404","18105","IN","39.206007,-86.551164","POINT (-86.552056 39.205885)"
"C144038-A","144038","Choate Mental Health Center","1000 N MAIN ST","ANNA","62906","17181","IL","37.47836,-89.241282","POINT (-89.244157 37.477418)"
"C381315-A","381315","Saint Alphonsus Medical Center - Baker City","3325 POCAHONTAS ROAD","BAKER CITY","97814","41001","OR","44.794516,-117.847356","POINT (-117.847454 44.796119)"
"C310050-B","310050","Saint Clare's Behavioral Health - Boonton","130 POWERVILLE RD","BOONTON TOWNSHIP","07005","34027","NJ","40.90932,-74.42544","POINT (-74.427005 40.91018)"
"C494017-A","494017","Southern Virginia Mental Health Institute","382 TAYLOR DRIVE","DANVILLE","24541","51590","VA","36.555633,-79.410283","POINT (-79.40967 36.5559)"
"C363042-A","363042","Mount Carmel Rehabilitation Hospital","597 EXECUTIVE CAMPUS DR","WESTERVILLE","43082","39041","OH","40.144415,-82.949006","POINT (-82.948761 40.14374)"
"C154065-A","154065","NeuroBehavioral Hospital of Northwest Indiana/Greater Chicago","9330 BROADWAY","CROWN POINT","46307","18089","IN","41.448629,-87.337362","POINT (-87.335746 41.448519)"
"C100017-A","100017","Halifax Health Medical Center of Port Orange","1041 DUNLAWTON AVE","PORT ORANGE","32127","12127","FL","29.126239,-81.008596","POINT (-81.008117 29.125958)"
"C134009-A","134009","Lifeways Hospital Boise (FKA Safe Haven Hospital of Treasure Valley)","8050 WEST NORTHVIEW STREET","BOISE","83704","16001","ID","43.627162,-116.282389","POINT (-116.282676 43.626641)"
"C140158-A","140158","Mercy Hospital & Medical Center","2525 S MICHIGAN AVE","CHICAGO","60616","17031","IL","41.846666,-87.621328","POINT (-87.623561 41.846875)"
"C214012-A","214012","Thomas B Finan Center","10102 COUNTRY CLUB ROAD,  POST OFFICE BOX 1722","CUMBERLAND","21502","24001","MD","39.65857,-78.73888",
"C281306-A","281306","Kearney County Health Services Hospital","727 EAST 1ST ST","MINDEN","68959","31099","NE","40.49585,-98.94266",
"C454142-A","454142","Sacred Oak Medical Center","11500 SPACE CENTER BLVD","HOUSTON","77059","48201","TX","29.626138,-95.144317","POINT (-95.14025 29.624827)"
"C244002-A","244002","Anoka-Metro Regional Treatment Center","3301 SEVENTH AVE NORTH","ANOKA","55303","27003","MN","45.216599,-93.381143","POINT (-93.378 45.2103)"
"C450865-A","450865","SETON SOUTHWEST HOSPITAL","7900 FM 1826","AUSTIN","78737","48453","TX","30.226519,-97.892373","POINT (-97.88951 30.22696)"
"C221302-A","221302","FAIRVIEW HOSPITAL","29 LEWIS AVENUE","GREAT BARRINGTON","01230","25003","MA","42.191152,-73.37187","POINT (-73.372533 42.191981)"
"C524002-A","524002","Winnebago Mental Health Institute","4100 TREFFERT DR","WINNEBAGO","54985","55139","WI","44.074935,-88.519937","POINT (-88.520911 44.073442)"
"C144035-A","144035","Linden Oaks Behavioral Health","852 S WEST STREET","NAPERVILLE","60540","17043","IL","41.759015,-88.156339","POINT (-88.157994 41.758582)"
"C370030-A","370030","Stillwater Medical - Blackwell (FKA Blackwell Regional Hospital)","710 S 13TH STREET","BLACKWELL","74631","40071","OK","36.798281,-97.299988","POINT (-97.300884 36.79826)"
"C100151-A","100151","Mayo Clinic Hospital - Florida","4500 SAN PABLO RD","JACKSONVILLE","32224","12031","FL","30.264125,-81.441061","POINT (-81.437554 30.264085)"
"C050624-A","050624","Henry Mayo Newhall Memorial Hospital","23845  MCBEAN PKWY","VALENCIA","91355","06037","CA","34.396446,-118.554862","POINT (-118.552738 34.396685)"
"C140127-A","140127","Carle BroMenn Medical Center","1304 FRANKLIN AVENUE","NORMAL","61761","17113","IL","40.497415,-88.989827","POINT (-88.990985 40.496392)"
"C143025-A","143025","Schwab Rehabilitation Hospital (FKA Schwab Rehab Hospital & Care Network)","1401 S CALIFORNIA BLVD","CHICAGO","60608","17031","IL","41.862429,-87.694967",
"C241332-A","241332","Windom Area Health (AKA Windom Area Hospital)","2150 HOSPITAL DRIVE, PO BOX 339","WINDOM","56101","27033","MN","43.879222,-95.113308","POINT (-95.113658 43.878587)"
"C330166-A","330166","Westfield Memorial Hospital","189 EAST MAIN STREET","WESTFIELD","14787","36013","NY","42.329548,-79.571157","POINT (-79.569397 42.327901)"
"C060012-A","060012","St Mary-Corwin Medical Center","1008 MINNEQUA AVE","PUEBLO","81004","08101","CO","38.233836,-104.622598","POINT (-104.622802 38.233211)"
